LoanID,Age,Income,LoanAmount,CreditScore,MonthsEmployed,NumCreditLines,InterestRate,LoanTerm,DTIRatio,Education,EmploymentType,MaritalStatus,HasMortgage,HasDependents,LoanPurpose,HasCoSigner,Default
ZZPJYWSY17,28,87480,68754,741,19,2,7.13,48,0.38,PhD,Full-time,Divorced,No,Yes,Other,Yes,0
UHFKLS9DDI,25,93093,188697,828,51,1,24.01,36,0.27,PhD,Self-employed,Divorced,No,Yes,Education,No,0
P2M3M6J2UP,43,88002,41514,454,90,3,23.71,24,0.46,High School,Full-time,Single,Yes,Yes,Other,No,0
JQ038SOGKN,68,25729,118704,816,8,3,20.61,24,0.26,PhD,Full-time,Divorced,Yes,No,Other,No,1
71YXILFK7M,62,64035,5020,382,69,4,7.51,60,0.52,High School,Part-time,Divorced,No,Yes,Auto,Yes,0
GK0N1IUR2G,61,115904,91909,586,118,2,19.76,48,0.55,PhD,Unemployed,Married,No,No,Other,No,0
8KHV2USPSL,22,84805,31767,341,76,4,3.4,60,0.8,Master's,Self-employed,Divorced,Yes,No,Auto,No,0
D2PXFLZRAV,23,148983,62694,744,82,3,8.37,48,0.13,PhD,Full-time,Married,Yes,Yes,Auto,No,0
8SUZZAJG3L,43,97224,190191,508,34,4,4.42,60,0.37,Master's,Unemployed,Divorced,No,No,Auto,No,0
MOFE37TS2I,21,64327,113924,649,116,2,8.77,12,0.68,PhD,Full-time,Married,No,Yes,Home,Yes,0
I40PFOZQYG,36,31379,190093,790,75,4,13.16,12,0.4,Master's,Part-time,Divorced,Yes,Yes,Other,Yes,0
V4N2PEQAYH,37,118478,98939,630,16,1,17.41,48,0.63,Bachelor's,Unemployed,Single,Yes,No,Business,No,0
FDBOGSIB9T,50,122728,57501,624,73,2,4.7,48,0.61,Master's,Part-time,Divorced,Yes,No,Business,No,1
0CCW1V0RKE,37,69976,115115,458,98,4,13.15,12,0.74,PhD,Unemployed,Single,Yes,Yes,Auto,Yes,0
G3LM6TJFOY,66,117603,182282,365,26,3,21.17,24,0.79,Bachelor's,Self-employed,Single,Yes,No,Home,Yes,0
VUWVC4UUGK,29,57437,138788,654,12,4,15.89,24,0.29,Master's,Unemployed,Single,No,No,Auto,No,0
ZPV2E18I49,64,91281,17691,824,45,2,19.23,12,0.1,High School,Self-employed,Divorced,Yes,Yes,Home,Yes,0
5PK7N7YE2M,18,29479,133144,425,35,3,15.92,48,0.14,PhD,Self-employed,Divorced,Yes,No,Education,Yes,0
G6S4WWGOLK,43,111259,145216,801,12,3,15.11,24,0.37,Bachelor's,Self-employed,Married,Yes,No,Education,Yes,0
AGIHPU8XF9,31,61214,220138,309,15,2,20.06,60,0.31,High School,Self-employed,Married,Yes,Yes,Business,No,0
UHNQXKYYC5,55,84088,111895,556,74,4,9.56,12,0.6,PhD,Part-time,Married,No,No,Home,Yes,0
RKSQKYQ317,54,103614,226707,438,103,1,3.23,48,0.77,High School,Self-employed,Married,No,No,Other,No,0
N56AL0UHRB,28,79126,231623,658,63,2,10.29,12,0.88,High School,Self-employed,Divorced,Yes,Yes,Education,Yes,0
6QXN8X09E4,53,147588,66933,303,72,2,16.47,60,0.72,Bachelor's,Part-time,Divorced,No,Yes,Education,Yes,0
NPDHJVN3YV,30,30050,21440,571,95,3,20.1,48,0.73,High School,Self-employed,Married,No,Yes,Other,No,0
R97ZUXG207,60,85879,59925,719,18,2,13.47,60,0.47,High School,Full-time,Single,No,No,Home,No,0
6YO62VGCXK,20,142099,243062,665,77,4,24.91,48,0.59,High School,Part-time,Divorced,Yes,Yes,Auto,No,0
GVUT93JZFK,50,67432,190598,481,90,1,10.03,60,0.53,PhD,Part-time,Divorced,Yes,No,Home,Yes,0
5TW21KE16C,23,34938,193045,345,99,3,4.18,12,0.39,High School,Full-time,Divorced,Yes,No,Education,No,0
ZHAFDLUW2U,67,121344,176369,740,15,1,16.45,48,0.37,High School,Self-employed,Single,Yes,No,Other,No,0
I66BHTXLCS,27,132810,242208,459,9,1,21.98,24,0.19,Bachelor's,Self-employed,Married,No,No,Business,Yes,0
XTZEXN3NPH,22,15862,120792,829,53,2,14.48,24,0.15,Bachelor's,Part-time,Single,Yes,No,Business,Yes,0
NH365UQEX6,40,41778,139907,398,67,2,2.97,60,0.4,PhD,Self-employed,Divorced,Yes,Yes,Other,Yes,0
V0H79SGTI8,27,149298,19502,577,111,3,14.78,12,0.89,Master's,Self-employed,Married,No,No,Business,No,0
R59V9NI1GW,61,48491,63668,792,36,4,2.5,24,0.6,Bachelor's,Unemployed,Married,Yes,No,Auto,Yes,0
1CGA6SEMTA,19,143266,133309,344,48,2,5.89,48,0.35,PhD,Unemployed,Single,Yes,Yes,Auto,No,1
TMTAHNRPNE,30,84124,212879,689,33,2,20.38,12,0.41,Master's,Self-employed,Divorced,No,No,Home,No,0
E7VQQ92125,57,114587,80995,673,40,2,13.08,36,0.29,Master's,Unemployed,Married,Yes,No,Education,Yes,0
ADF5K7TMPH,19,113817,42165,624,55,2,7.72,48,0.76,Master's,Full-time,Divorced,No,No,Auto,No,0
SLAZF1E1QF,37,128296,117850,433,45,2,20.44,60,0.7,Master's,Unemployed,Single,No,No,Home,No,0
8UJGNJDCMM,18,29162,182225,380,119,3,17.38,48,0.56,High School,Unemployed,Divorced,No,Yes,Auto,Yes,0
JVUPR5F2F2,54,59696,146991,561,5,3,5.94,48,0.42,Bachelor's,Self-employed,Single,No,Yes,Education,No,0
2MVFH3NZNU,26,95998,154532,573,56,2,7.56,24,0.49,Master's,Full-time,Single,Yes,No,Education,Yes,0
96IDOQ9W4Z,34,22872,151747,721,98,1,11.2,60,0.68,High School,Unemployed,Married,No,No,Education,Yes,0
0BSK1ALGUN,26,40287,178649,758,54,3,21.99,12,0.29,High School,Full-time,Single,Yes,No,Auto,No,1
7X2W6CJ7LX,28,61176,111480,580,37,4,20.43,60,0.62,Master's,Unemployed,Divorced,No,Yes,Education,No,0
JRXXOXAVUO,32,82041,121370,818,70,2,8.45,12,0.82,Bachelor's,Part-time,Single,No,No,Business,Yes,0
MR4LLX22TX,41,79092,107796,823,39,2,16.74,24,0.54,Bachelor's,Self-employed,Divorced,Yes,Yes,Other,Yes,0
U6U32UAZFA,55,40115,242214,339,11,4,11.95,12,0.86,Master's,Self-employed,Single,No,Yes,Home,Yes,0
8ZTNGUEQ35,52,122800,40543,732,65,3,4.19,36,0.28,Bachelor's,Self-employed,Divorced,No,Yes,Education,Yes,0
PO93O4K6QC,47,46343,201462,753,71,4,4.72,24,0.49,PhD,Part-time,Married,Yes,Yes,Auto,No,0
0DCSW4CYUP,48,73678,227558,504,74,2,12.7,24,0.41,PhD,Full-time,Divorced,Yes,No,Home,Yes,0
MS4LHYYMZP,66,28674,200865,832,40,1,9.44,36,0.61,PhD,Unemployed,Divorced,Yes,Yes,Education,Yes,0
OFGIOCI4SF,22,140521,243644,833,79,3,17.91,48,0.46,High School,Unemployed,Married,No,Yes,Business,Yes,0
R49KLMT6G8,61,18435,95891,729,113,3,15.17,60,0.53,High School,Unemployed,Divorced,No,No,Business,No,0
P8QRWF5256,67,141064,79370,574,83,2,10.42,24,0.83,Bachelor's,Unemployed,Married,Yes,Yes,Education,Yes,0
PLRXI0P6M0,31,103147,171521,595,91,2,3.3,60,0.73,PhD,Full-time,Married,No,Yes,Other,Yes,0
BY7ZWVJFIY,28,142585,58334,844,37,2,5.06,60,0.81,High School,Full-time,Divorced,Yes,No,Education,Yes,0
63SDWINPO5,26,44461,147138,438,39,4,12.19,48,0.47,Bachelor's,Self-employed,Single,Yes,No,Home,No,0
N8WBZ7A1FF,51,143314,133747,507,52,1,15.32,24,0.38,High School,Self-employed,Single,No,Yes,Education,No,0
IX0LQBPK23,29,45834,82002,610,94,1,22.86,48,0.88,Master's,Self-employed,Single,No,Yes,Home,No,0
KSIINMUJZJ,52,57914,148883,804,24,1,9.48,12,0.3,PhD,Full-time,Married,Yes,Yes,Auto,No,0
3M00Y72OCN,52,29245,52420,301,55,4,22.81,60,0.14,Bachelor's,Unemployed,Single,No,No,Education,Yes,0
VDHJFUQIGF,18,78534,15792,812,55,1,17.46,48,0.48,Bachelor's,Self-employed,Single,Yes,No,Home,No,0
4Y1Z9A7X3J,57,126343,32417,313,40,4,15.61,24,0.45,Bachelor's,Self-employed,Divorced,No,Yes,Auto,No,1
FQ0SVFSXK1,39,25070,82922,488,98,3,7.26,12,0.55,Master's,Unemployed,Divorced,Yes,No,Education,No,0
D3PYZDAX1J,46,143890,75711,462,37,3,6.75,12,0.62,Master's,Part-time,Married,No,Yes,Education,No,0
8C82BIRII1,25,32808,109430,690,39,4,16.31,24,0.15,Bachelor's,Self-employed,Single,Yes,Yes,Education,No,1
O1PW5TOG6R,28,134947,243678,622,35,1,9.69,36,0.62,Master's,Unemployed,Divorced,Yes,No,Other,No,1
DI701LSKAZ,58,86243,8289,615,97,1,18.09,36,0.36,Master's,Unemployed,Single,Yes,No,Home,No,0
TJ2HBWFLSO,54,92740,6670,497,98,4,17.65,24,0.49,High School,Self-employed,Married,No,No,Education,Yes,0
HS42PS2KUA,31,64216,96312,342,35,1,20.77,48,0.58,PhD,Self-employed,Married,Yes,No,Auto,Yes,0
JGR4N5TSPX,47,38356,207545,480,27,1,2.63,60,0.14,PhD,Unemployed,Divorced,Yes,Yes,Auto,No,0
QNEDHLX7LB,52,119865,163307,807,99,2,12.01,48,0.35,PhD,Part-time,Divorced,No,No,Education,Yes,0
WFR0MT0TMT,38,130773,138007,375,63,4,2.04,48,0.45,Bachelor's,Full-time,Divorced,Yes,No,Education,No,0
3HGLMZK48I,54,134638,9811,469,64,4,3.94,48,0.68,Bachelor's,Self-employed,Married,Yes,No,Business,Yes,0
HSMQQ2RMPM,22,33772,87983,793,90,1,3.23,36,0.22,Bachelor's,Part-time,Divorced,No,Yes,Business,No,0
VLKB1URFXW,36,124922,222905,463,101,1,23.35,48,0.59,PhD,Self-employed,Single,Yes,Yes,Other,No,0
SB3IBQ418Y,31,64044,140283,818,25,2,11.54,48,0.9,Bachelor's,Self-employed,Married,Yes,No,Other,Yes,0
HS2YM6ZSQL,43,102285,114999,387,27,4,2.84,60,0.44,High School,Unemployed,Married,No,Yes,Business,Yes,0
0ON9U7VGD9,21,129840,5188,814,49,1,6.32,48,0.61,High School,Full-time,Married,No,Yes,Other,Yes,0
1BIUYM2XAW,42,15708,244029,487,71,4,4.38,24,0.59,PhD,Self-employed,Single,No,No,Auto,No,1
D7ZLMDHLSE,62,91408,82178,668,85,2,23.14,60,0.43,High School,Part-time,Married,Yes,No,Other,Yes,0
BVV45C3JDM,59,133016,179128,775,7,1,9.08,48,0.47,Bachelor's,Self-employed,Married,Yes,Yes,Auto,No,0
PW99UMRM7Z,42,66420,209831,332,59,4,17.01,60,0.27,PhD,Self-employed,Married,No,Yes,Education,Yes,0
AKG1U95184,35,58718,154438,401,27,1,2.4,12,0.52,PhD,Full-time,Married,No,Yes,Business,No,0
GJQ3DC3AFP,57,95575,15677,563,52,1,4.61,60,0.6,High School,Self-employed,Married,Yes,No,Other,No,0
A3I4A4D8HU,25,101854,119250,816,29,3,12.6,48,0.53,PhD,Part-time,Married,Yes,Yes,Other,Yes,0
IZCOE8YXS2,56,98156,144301,521,21,4,23.52,12,0.28,Master's,Unemployed,Divorced,Yes,No,Home,Yes,0
UF8PMMLKF7,57,45510,232577,628,95,4,15.04,24,0.31,Master's,Unemployed,Divorced,Yes,No,Other,No,0
HSG5PWGO8Q,31,91483,155632,829,58,1,6.24,48,0.16,PhD,Unemployed,Single,Yes,No,Auto,No,0
GSZLKV46HY,49,88923,154001,450,28,3,2.2,60,0.63,Bachelor's,Part-time,Married,No,Yes,Education,Yes,0
G1P7XTARLN,68,79196,164479,691,76,2,11.24,48,0.85,Master's,Part-time,Divorced,Yes,No,Education,Yes,0
QHQ0FQ613H,55,107101,122426,844,67,2,2.14,36,0.78,Bachelor's,Self-employed,Married,No,Yes,Home,No,0
26UTH6Y627,50,126172,37211,420,69,1,9.8,36,0.83,PhD,Unemployed,Married,No,Yes,Business,No,0
9B2Z0FNEL6,40,71100,83673,570,98,3,8.82,48,0.52,Bachelor's,Unemployed,Single,Yes,No,Business,Yes,0
T4JDAMRMRI,32,147638,90448,775,82,1,5.22,36,0.21,Master's,Full-time,Married,No,No,Other,No,0
L8DGSD7WIX,50,58420,62195,631,25,1,15.7,48,0.11,Bachelor's,Unemployed,Married,Yes,No,Auto,No,0
VAQ5PDPJWV,42,24273,108838,496,106,2,13.93,12,0.7,High School,Full-time,Single,No,Yes,Other,No,0
KHAGBNWL8V,34,49433,206308,643,70,1,21.98,48,0.61,Master's,Unemployed,Married,No,Yes,Home,Yes,0
CBAQ0829PP,50,57728,15532,534,109,1,14.84,36,0.58,PhD,Unemployed,Married,Yes,No,Home,Yes,0
3QQB74J2OM,64,88271,211395,641,37,4,20.77,60,0.75,Master's,Self-employed,Married,No,Yes,Auto,No,0
2PP317NS7L,19,149702,104433,356,86,1,2.41,48,0.69,High School,Unemployed,Single,No,Yes,Home,No,0
7L9RMY2S0Y,31,70265,221913,344,31,4,5.08,48,0.69,Bachelor's,Self-employed,Divorced,No,Yes,Home,Yes,0
V53O0QHKMK,57,48337,24246,683,119,4,6.28,48,0.28,High School,Part-time,Married,Yes,Yes,Education,No,0
7PUP9O5C0R,57,92348,215679,506,96,2,8.83,12,0.22,Master's,Self-employed,Single,No,Yes,Education,Yes,0
MLMZJCMXXX,68,146875,166087,536,87,3,7.86,36,0.4,PhD,Full-time,Single,No,Yes,Other,Yes,0
IDBDPKUMPR,56,62045,213017,844,14,4,20.34,36,0.78,Bachelor's,Full-time,Divorced,Yes,No,Auto,Yes,0
KGVDR53BQ6,68,64899,242960,722,81,4,16.74,36,0.51,Bachelor's,Full-time,Single,Yes,Yes,Education,Yes,0
P3O1R7FUN7,23,52186,233875,384,84,4,14.62,60,0.18,PhD,Unemployed,Married,No,No,Education,No,0
L4O6XTIPX6,23,39802,78432,424,115,2,24.23,12,0.88,PhD,Full-time,Single,Yes,No,Auto,No,0
EAP40X35LE,20,122600,244849,582,85,2,23.69,12,0.84,Bachelor's,Full-time,Married,No,No,Other,No,0
0YPQG4TYC0,24,25105,146004,532,110,3,19.77,24,0.87,Master's,Unemployed,Married,No,No,Other,Yes,1
5YDUPFFUUG,68,17571,19746,482,14,2,8.69,24,0.51,Master's,Full-time,Single,Yes,Yes,Auto,Yes,0
MAYY7587XH,25,52617,149116,452,0,4,23.54,12,0.43,Master's,Unemployed,Divorced,No,No,Business,No,0
T6M145VMBR,59,123338,67002,649,9,3,3.97,60,0.69,High School,Full-time,Single,No,Yes,Other,No,0
26HZH0LCM8,69,84931,220964,821,52,4,19.26,48,0.87,High School,Self-employed,Single,No,No,Home,Yes,0
66ORCH82I8,32,95482,124918,601,117,2,18.6,48,0.62,High School,Unemployed,Divorced,Yes,Yes,Education,No,0
4IQ3EF1EB0,64,147227,58493,649,47,1,9.92,36,0.88,Master's,Full-time,Divorced,Yes,No,Education,Yes,0
RLV0IAWMGJ,46,124239,193418,641,59,3,17.09,24,0.44,PhD,Unemployed,Single,Yes,Yes,Education,No,0
O04ZN8Q8CH,50,138257,58173,563,119,4,5.7,36,0.71,PhD,Part-time,Divorced,Yes,No,Business,No,0
VY6G1PNRQ8,69,142584,22723,344,102,1,22.94,12,0.24,Bachelor's,Self-employed,Single,Yes,Yes,Auto,No,0
9FC9TEICEO,47,15120,139303,334,89,1,6.73,60,0.63,Bachelor's,Part-time,Divorced,Yes,Yes,Education,Yes,0
V8NFVNTIXG,56,50537,80694,429,50,3,9.81,12,0.71,PhD,Self-employed,Married,No,No,Home,No,0
2FGR1XMEH0,44,130427,109640,617,63,3,5.2,12,0.89,High School,Part-time,Single,Yes,No,Auto,No,0
SIKOEV7YPS,53,27279,156760,512,18,2,13.29,36,0.25,Bachelor's,Part-time,Married,Yes,Yes,Education,Yes,0
BGAGYS6R3Y,46,143163,135253,514,44,1,8.2,12,0.87,High School,Self-employed,Married,Yes,Yes,Other,No,0
IXLIU10UTU,55,112747,5081,680,16,3,24.38,36,0.48,High School,Full-time,Single,Yes,No,Other,Yes,0
ZMCEKMI493,50,138052,60505,663,74,1,20.97,60,0.53,High School,Full-time,Married,Yes,No,Home,Yes,0
9NX6BW1OJJ,54,144526,67836,785,94,3,23.4,24,0.54,High School,Full-time,Married,Yes,No,Business,Yes,0
LVD77P1ORS,44,128749,167050,527,52,2,11.49,36,0.3,Bachelor's,Unemployed,Single,Yes,No,Auto,No,0
L6KBT0JUMN,50,143523,158729,796,117,3,3.15,48,0.36,Bachelor's,Unemployed,Single,No,No,Home,Yes,0
RPVTNATH2R,21,53912,140870,802,95,1,23.74,12,0.14,High School,Unemployed,Single,No,No,Home,Yes,0
I0S2YV2S15,39,106741,132824,368,115,3,8.21,12,0.55,PhD,Part-time,Divorced,No,No,Education,Yes,0
25CWH25N5Y,19,58396,44472,742,70,2,14.57,24,0.37,High School,Full-time,Single,No,Yes,Education,Yes,0
D19B62TR5G,27,134499,97040,421,29,1,7.22,24,0.46,Bachelor's,Part-time,Married,No,No,Business,No,0
UDF4KLLKFF,22,39003,171419,305,35,2,4.71,36,0.65,PhD,Full-time,Single,Yes,No,Home,No,0
MMCOR7Y4BO,27,138998,67195,519,55,2,19.56,36,0.78,Bachelor's,Part-time,Married,Yes,No,Auto,Yes,0
PBV7EULDN1,50,33558,31478,535,10,4,12.49,12,0.29,PhD,Part-time,Married,No,No,Other,Yes,0
GEYI8BE6XC,55,73677,56979,812,13,2,9.03,36,0.81,Bachelor's,Part-time,Divorced,Yes,No,Business,No,0
Y1D1FU2Q86,30,36087,66787,422,112,2,10.74,60,0.38,PhD,Unemployed,Single,No,No,Home,Yes,0
DV59DCXNSP,48,125395,219103,662,108,1,13.97,12,0.78,Bachelor's,Part-time,Married,Yes,Yes,Business,No,1
JXQLHOJIEO,64,141234,51188,606,21,4,5.97,60,0.21,Master's,Part-time,Married,No,No,Education,No,0
0U8GV2PSXM,53,37193,202488,411,68,1,10.86,24,0.74,Bachelor's,Unemployed,Married,No,No,Home,No,0
7C8HIP96SJ,62,77354,236220,404,82,4,22.69,60,0.89,Master's,Self-employed,Single,No,No,Business,Yes,0
XCQ8R5HIMR,41,149088,118345,786,106,3,9.93,60,0.57,Master's,Unemployed,Single,Yes,Yes,Auto,No,0
O6YLSS9AIM,69,73894,108612,600,61,3,15.68,48,0.65,PhD,Part-time,Married,Yes,No,Other,No,0
HZJ2QPA207,32,137798,141229,502,10,1,3.73,60,0.65,High School,Part-time,Divorced,No,Yes,Auto,Yes,0
N793IJGQ3R,46,125941,229520,586,53,4,22.93,60,0.87,PhD,Part-time,Married,No,Yes,Other,No,0
YOPHSN7BIB,25,43872,191797,474,38,1,20.49,36,0.7,PhD,Part-time,Married,No,No,Auto,No,0
9OPJG15U8P,22,94982,24428,706,16,1,19.49,36,0.47,Master's,Full-time,Divorced,No,Yes,Home,No,0
GDAU69D3L8,46,37537,85076,551,72,3,17.08,36,0.9,PhD,Self-employed,Single,Yes,Yes,Business,Yes,0
6AURD0TLJD,64,73213,149599,471,34,3,17.06,48,0.38,Master's,Self-employed,Divorced,Yes,Yes,Home,No,0
EZE85UYLZ0,21,127769,91780,467,51,1,21.92,48,0.63,Master's,Full-time,Single,Yes,Yes,Education,Yes,1
QGD27QUOL4,29,100292,124613,757,62,4,21.84,48,0.73,Bachelor's,Full-time,Single,No,No,Home,No,0
MIKW44JYTM,62,68515,59517,780,85,2,2.56,12,0.14,PhD,Unemployed,Married,No,Yes,Auto,Yes,0
L8243RJ517,19,57542,98719,419,24,3,2.6,60,0.7,Master's,Full-time,Single,Yes,No,Other,No,0
V5ZWZEBJLD,44,62296,198674,654,27,4,4.61,24,0.23,PhD,Part-time,Single,No,No,Business,No,0
FAK5BNYF8M,48,75914,170390,825,7,3,19.2,12,0.25,High School,Full-time,Married,No,No,Education,Yes,0
6HRGSH8LA4,68,31085,162151,503,55,1,4.83,48,0.28,Bachelor's,Part-time,Married,Yes,No,Other,Yes,0
KE4BWGRZTF,68,71663,246373,528,7,2,14.35,60,0.43,PhD,Part-time,Divorced,Yes,Yes,Business,No,0
ESTOJP9MPP,53,31561,86412,791,76,2,23.17,36,0.39,Master's,Unemployed,Divorced,No,Yes,Education,Yes,1
FMU66SP7HZ,53,51588,117434,711,65,1,18.95,36,0.34,Master's,Full-time,Married,Yes,No,Business,No,0
QK0GDOXK47,43,43628,84732,547,48,2,7.28,12,0.82,Bachelor's,Part-time,Divorced,No,Yes,Business,No,0
75KKQ4SKPC,60,78576,168911,822,114,3,10.55,60,0.11,High School,Self-employed,Divorced,No,No,Business,No,0
048Z1NZY0O,44,133893,74167,494,77,4,6.65,48,0.52,High School,Unemployed,Divorced,No,No,Home,No,0
NQRV4CRX62,22,60593,45137,730,102,2,14.99,36,0.6,PhD,Self-employed,Single,Yes,Yes,Other,No,1
CXMRXU2L9K,37,43976,107889,339,27,1,4.06,60,0.28,PhD,Self-employed,Married,Yes,No,Home,No,1
29RER9X4CU,28,105901,241890,799,4,1,4.52,60,0.74,High School,Self-employed,Single,No,Yes,Other,No,0
FKPOIWN1OM,27,60486,185921,494,57,2,19.64,48,0.31,High School,Full-time,Married,Yes,No,Other,Yes,0
N01RLV58HR,57,55614,149704,533,75,1,16.38,48,0.28,Master's,Unemployed,Single,No,No,Home,Yes,0
P9SC5ENRZQ,55,44464,40937,591,87,1,17.28,36,0.35,Bachelor's,Part-time,Divorced,No,No,Other,Yes,0
Q7Z5NWYBCZ,23,113761,109291,669,0,2,24.3,36,0.19,PhD,Unemployed,Divorced,No,No,Education,Yes,1
AHFXXP457H,25,136446,122344,748,75,2,7.02,36,0.7,Master's,Full-time,Single,Yes,No,Auto,No,0
WHW7GH1UOW,40,128878,155280,319,85,3,20.45,24,0.25,High School,Part-time,Married,No,Yes,Auto,Yes,0
0Q76WMCKLQ,64,49113,37827,761,50,4,15.2,48,0.34,Bachelor's,Unemployed,Single,No,No,Auto,Yes,0
3JVVJIOOFQ,43,116369,175675,694,75,1,11.4,24,0.72,High School,Self-employed,Single,No,Yes,Auto,Yes,0
CWSEYREPHI,63,140529,204593,527,27,2,10.19,36,0.29,Bachelor's,Unemployed,Divorced,No,Yes,Education,No,0
1P9YLHK5IF,60,108122,186713,730,12,1,7.08,48,0.16,High School,Part-time,Married,Yes,Yes,Home,Yes,0
ZQROM2ACOS,29,120483,185034,622,21,4,12.94,48,0.68,Master's,Self-employed,Single,Yes,No,Business,No,0
0VBTJGRTTB,43,118598,155462,842,25,1,19.55,24,0.32,Bachelor's,Unemployed,Single,No,Yes,Auto,Yes,0
0H6ROE04HS,30,104532,221453,843,50,3,23.31,36,0.11,High School,Unemployed,Divorced,Yes,No,Education,No,0
7ASSBOZEZ0,57,114605,81674,367,7,3,5.17,24,0.75,PhD,Self-employed,Single,Yes,No,Business,No,0
BQ85FJ3AV7,35,98563,195146,497,77,4,23.79,12,0.34,PhD,Full-time,Divorced,Yes,No,Business,Yes,0
BEZDP9V3PA,42,50944,212234,354,97,4,2.52,36,0.32,Master's,Full-time,Single,No,No,Auto,Yes,0
UIYY9UV82V,50,90239,145948,653,53,1,2.2,36,0.32,Bachelor's,Self-employed,Single,Yes,No,Other,Yes,0
BKVOVW93IA,64,90625,21041,769,25,4,2.35,24,0.89,PhD,Unemployed,Divorced,Yes,Yes,Auto,No,0
ET8KS7T8SU,57,109438,52673,807,21,2,6.45,60,0.52,High School,Part-time,Divorced,No,Yes,Education,Yes,0
JQV2MARAKA,60,58015,74674,686,14,1,16.4,12,0.83,High School,Unemployed,Divorced,Yes,No,Home,No,0
9OKUMYY0NA,29,121478,15823,787,72,2,6.24,36,0.35,Bachelor's,Full-time,Divorced,No,No,Business,No,0
LGSHPAW80S,61,106250,177780,678,14,2,13.57,36,0.75,PhD,Unemployed,Divorced,No,No,Other,No,0
KAVHXZK32U,53,98137,19446,369,14,2,5.67,36,0.16,High School,Full-time,Single,Yes,Yes,Home,Yes,0
OQ7W6NV9GU,65,56987,138938,395,33,2,9.46,48,0.73,PhD,Full-time,Married,No,Yes,Education,Yes,0
JTC2WTIB3F,21,112071,162185,834,59,1,24.09,60,0.69,Master's,Full-time,Single,Yes,No,Education,Yes,1
05UEICSBR8,22,81740,80854,518,55,1,15.69,12,0.44,High School,Self-employed,Married,Yes,No,Other,Yes,0
Z0L7GLUCNJ,54,19162,203075,643,23,3,16.97,24,0.1,High School,Self-employed,Single,No,No,Other,No,1
FZAMZAG0NS,25,138271,129099,555,29,4,19.33,60,0.18,Master's,Self-employed,Single,No,Yes,Home,No,0
BNZC0AMNVR,59,52305,180149,426,34,4,20.49,36,0.47,Master's,Full-time,Married,No,Yes,Auto,No,0
9HZOH12DBA,66,113645,107682,498,52,2,20.52,48,0.33,High School,Full-time,Married,Yes,Yes,Education,Yes,0
MTRGJ8X6U3,45,88410,148641,664,60,1,12.56,36,0.59,Master's,Unemployed,Single,Yes,Yes,Home,Yes,0
UC3US0B43C,48,37420,249280,384,58,2,13.2,60,0.53,High School,Full-time,Married,Yes,Yes,Home,Yes,0
GXH1RV5I3H,26,96165,23048,462,43,2,14.45,48,0.21,High School,Self-employed,Married,Yes,No,Home,No,1
1YANS55IJR,68,133488,173103,377,46,4,2.72,24,0.5,PhD,Self-employed,Single,No,Yes,Other,Yes,0
TXEFN2FLRS,46,87048,195486,347,6,1,3.23,24,0.32,Master's,Part-time,Divorced,No,No,Business,No,0
4N33PQZEXW,31,117343,136379,630,112,1,2.67,36,0.35,PhD,Full-time,Married,No,Yes,Business,Yes,0
YWUSL704PW,57,112026,114040,809,44,2,15.13,12,0.1,Master's,Part-time,Single,Yes,Yes,Education,No,0
8B0EDRZY4J,58,33164,167088,667,3,3,9.44,36,0.81,PhD,Part-time,Divorced,Yes,No,Other,No,0
V3T3VTXQ73,39,96304,123519,357,8,3,10.22,48,0.83,High School,Full-time,Single,No,Yes,Auto,Yes,0
C3BTYD1YSU,28,51154,134075,685,75,1,17.7,12,0.31,PhD,Full-time,Divorced,Yes,No,Education,No,0
52E83HDTC0,40,133530,99880,729,60,3,13.65,24,0.8,PhD,Part-time,Single,Yes,Yes,Education,No,0
VU7T3G4ZUY,18,110183,242544,359,34,1,2.15,36,0.8,High School,Part-time,Single,No,No,Other,No,0
KCRVF6ALSL,63,116380,57851,466,87,4,12.92,12,0.57,Bachelor's,Self-employed,Single,No,Yes,Home,No,0
37FCOGX7ZH,54,101962,230837,544,17,4,21.54,48,0.39,PhD,Part-time,Single,No,No,Other,Yes,0
ZMS2FNK72O,38,118633,40228,699,78,4,6.94,12,0.31,Bachelor's,Full-time,Married,No,Yes,Home,No,0
G3HVGNY5E9,43,67943,139145,718,27,3,10.08,48,0.15,PhD,Unemployed,Married,No,No,Home,No,0
U71T1VND92,63,113380,234795,533,1,4,7.79,24,0.1,PhD,Self-employed,Married,Yes,Yes,Home,Yes,0
P319U3TDX5,53,102337,32988,822,46,3,23.22,12,0.61,Bachelor's,Self-employed,Divorced,No,No,Education,Yes,0
114UOWEHQO,40,113696,30212,844,37,2,7.84,60,0.76,Bachelor's,Self-employed,Married,Yes,No,Other,Yes,0
RMIDP4M6KH,18,137855,65904,683,17,2,23.18,48,0.5,PhD,Self-employed,Divorced,Yes,Yes,Auto,No,1
4D6I91OZGB,68,17572,197616,529,100,4,19.55,36,0.17,Bachelor's,Self-employed,Divorced,Yes,Yes,Business,Yes,1
0O9XEHJ714,57,116421,67489,780,20,4,19.26,36,0.32,High School,Unemployed,Divorced,Yes,Yes,Education,Yes,0
TRY216FHFQ,32,111717,207566,548,105,4,10.25,36,0.14,Bachelor's,Full-time,Divorced,No,No,Other,Yes,0
